sep=,
Ext_id: 1506494331,Daterange: 2008-01-01 – 2020-05-28,To: 2020-05-28,From: 2008-01-01
Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Notes,Likes,Dislikes,Link,Permalink,AF Link
"2020-04-09 13:52:51","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Tati Monnerat","1","Não gostei do APP , tem muito a melhorar.","Péssimo! Trava, as imagens são pequenas demais para a identificação dos objetos, você pede a solicitação e não gera um número de protocolo com uma data, quer dizer, qual é a prova que você solicitou e a data? Simplesmente, não tem. Ainda pedem para você acompanhar a solicitação amanhã (no dia seguinte), já tem dois dias que acompanho é só dá a mensagem: ERRO NÃO FOI ENCONTRADO SOLICITAÇÃO PARA O CPF INFORMADO. 
Um absurdo ! Qual é a prova que fiz? Ainda bem que tirei foto. Rs Seria bom até gravar na hora que tivesse solicitando.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5786106626","https://appfollow.io/app/732578/review/215012559","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012559"
"2020-04-09 13:46:10","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","muhgrilo","1","Atualizaçao","Depois da atualização o app não abre",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5786079989","https://appfollow.io/app/732578/review/215012558","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012558"
"2020-04-09 13:38:49","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Lilith da Cavalaria Geek","2","Recaptcha não aparece","Após atualização o botão de autenticação não aparece mais.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5786050919","https://appfollow.io/app/732578/review/215012557","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012557"
"2020-04-09 13:37:57","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Eugenio Jr","1","Pra que?","O aplicativo nem abre. Só pra tomar espaço no dispositivo. Ainda bem que da para desinstalar.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5786047568","https://appfollow.io/app/732578/review/215012556","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012556"
"2020-04-09 13:16:16","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Bim2717","1","Após a atualização não funciona mais.","A atualização travou tudo.
Não consigo ver minha análise.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785961130","https://appfollow.io/app/732578/review/215012555","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012555"
"2020-04-09 13:14:02","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Cassiano Francisco","3","Dúvida.","Bom dia! No aplicativo não está dando a opção de informar o número e a operadora do celular ou não está claro essa opção no aplicativo. Então não tem como eu receber o código.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785952125","https://appfollow.io/app/732578/review/215012554","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012554"
"2020-04-09 13:03:52","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","RafinhaMelloNasc","3","Dúvida","Em alguns celulares houve atualização no meu não houve. Ainda está o azul claro algum problema? O meu é iOS alguém sabe explicar?",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785912027","https://appfollow.io/app/732578/review/215012553","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012553"
"2020-04-09 13:03:35","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","firebass10","1","Muito ruim","Muito Ruim o APP! Dá para competir com os piores desenvolvedores. Demora bastante pra conseguir acessar ele . Merece meia estrela",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785910889","https://appfollow.io/app/732578/review/215012552","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012552"
"2020-04-09 12:57:23","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","carlos alberto lemos de sousa","1","Depois da atualização “NÃO ABRE”","Atualização Parou o Aplicativo.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785886165","https://appfollow.io/app/732578/review/215012551","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012551"
"2020-04-09 12:56:22","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Genuine Racer","2","Piorou","Depois da atualização não abre mais",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785882141","https://appfollow.io/app/732578/review/215012550","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012550"
"2020-04-09 12:47:48","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","viniciustime83729200377","4","CPF","Regularizei o CPF na receita mas o App fala que não encontra. Atualizar os dados que estão nele seria uma solução.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785848909","https://appfollow.io/app/732578/review/215012549","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012549"
"2020-04-09 12:44:56","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","J120813","1","Aplicativo programado","Acho que programaram o App para não funcionar sempre,pois não permite finalizar,vc preenche tudo e não finaliza!!!!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785837859","https://appfollow.io/app/732578/review/215012548","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012548"
"2020-04-09 12:42:36","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","jr som b","4","Não tão fluido","Aplicativo depois da atualização ficou bugado pra entrar",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785828829","https://appfollow.io/app/732578/review/215012547","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012547"
"2020-04-09 12:40:10","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Edu✌????????????","5","Funcionou deu certo...","Bom.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785819286","https://appfollow.io/app/732578/review/215012546","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012546"
"2020-04-09 12:27:30","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","viiittoooorriiiaaaaa","1","Acho queNão funciona","Não me pediram nem meu número? Como vou receber o código? Quando clico em acompanhar cadastro aparece que meu cpf não está cadastrado. Me ajudem por favor",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785771308","https://appfollow.io/app/732578/review/215012545","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012545"
"2020-04-09 12:20:41","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Rfrdm2","1","App Não Abre","Clico Pra Abrir O Aplicativo Mais Só Fica Carregando E Não Abre, Como Que A Caixa Faz Um Aplicativo Com Tantos Defeitos Como Esse.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785745521","https://appfollow.io/app/732578/review/215012544","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012544"
"2020-04-09 12:13:32","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","LKSV_","1","Mal desenvolvido","Fiz o cadastro e tenho dois filhos são pequenos e um deles não possui cpf deveria ter a opção da certidão de nascimento.Agora tem dois dias que está em análise só fica na tela azul rodando e rodando!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785718476","https://appfollow.io/app/732578/review/215012543","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012543"
"2020-04-09 12:01:56","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Spock12!","1","Bugs","Essa última atualização de 9/4/20 travou o app, não abre mais. Fica só carregando, testado em rede de dados e Wi-Fi nenhuma funciona.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785674710","https://appfollow.io/app/732578/review/215012542","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012542"
"2020-04-09 11:55:45","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","joseloanwi","1","Tá péssimo","Digito todos meus dados e quando clico em continuar, o aplicativo volta ao começo, arrumem isso por favor",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785651382","https://appfollow.io/app/732578/review/215012541","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012541"
"2020-04-09 11:53:34","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Phenrique1989","1","Tela travada","O aplicativo não sai da tela de loading",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785643224","https://appfollow.io/app/732578/review/215012540","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215012540"
"2020-04-09 11:50:37","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Dillan2820","3","Não abre","Depois que o app atualizou hoje (09/04/2020) o app não quer abrir, fica carregando e não abre.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785631924","https://appfollow.io/app/732578/review/215009093","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009093"
"2020-04-09 11:35:22","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","GabrielCassandra","1","CPF","Faço a inscrição e quando tento ver diz que não foi encontrado uma solicitação para o meu CPF.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785575537","https://appfollow.io/app/732578/review/215009092","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009092"
"2020-04-09 11:20:58","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Léria Souza","2","Não consigo cadastrar","Gostaria de saber porque o meu fica com aviso de tente novamente amanhã. Estou desde a terça-feira tentando e não consigo finalizar. As contas nao param chegar. Preciso de uma resposta!!!!!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785523352","https://appfollow.io/app/732578/review/215009091","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009091"
"2020-04-09 11:08:29","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","hahjdkbciwnnxka","5","horário da resposta do análise","que horário vai sair as respostas dos análises das pessoas que recebem hoje????????",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785479470","https://appfollow.io/app/732578/review/215009090","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009090"
"2020-04-09 11:02:45","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Luluzinhasoares","5","Ótimo","Aplicativo bem estável , rápido e eficiente !",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785459743","https://appfollow.io/app/732578/review/215009089","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009089"
"2020-04-09 10:54:21","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Vlademirs","3","Celular código","Preciso corrigir o número celular do cadastro",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785430330","https://appfollow.io/app/732578/review/215009088","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009088"
"2020-04-09 09:53:03","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","arrumei isso plmds","1","Não faz nada","Cadastrei o cpf e só fala que não foi solicitado mesmo eu fazendo o cadastro!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5785231200","https://appfollow.io/app/732578/review/215009087","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009087"
"2020-04-09 06:14:23","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","brenocz10","2","Falha ao receber SMS","Fiz o cadastro certinho , mais durante o dia fui tentar fazer o acompanhamento da solicitação ,tentei durante todo o dia,mas não recebo o sms,na verdade no app fala que já foi enviado o sms mas não aparece no meu celular.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5784533249","https://appfollow.io/app/732578/review/215009086","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009086"
"2020-04-09 05:32:31","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","JuniorDeLonge","5","App oficial","App oficial da caixa e logo se deus quiser e o diabo deixar eu pego essa grana pra gastar com travestis e anãs na zona perto de casa!",,,,,,,,,"2",,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5784399932","https://appfollow.io/app/732578/review/215009085","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009085"
"2020-04-09 05:32:14","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","paulo2036","5","Erro no cadastro","Coloqei todos meus dados certos mas abreveira não reconhece meus dados ????????‍♂️????????‍♂️",,,,,,,,,,"1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5784399040","https://appfollow.io/app/732578/review/215009084","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009084"
"2020-04-09 04:52:54","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","086352Pa","2","Na consulta diz CPF ñ cadastrado!!","Fiz o cadastro, e vim consultar hoje é meu cadastro não existe, meu cpf não está cadastrado. Porcaria! E não tem nem como pedir ajuda pra solucionar o problema, não tem como saber se foi ou não contemplada. E agora!?",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5784279379","https://appfollow.io/app/732578/review/215009083","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009083"
"2020-04-09 04:48:15","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","celsoplay","1","Toda vez que entro manda tentar amanhã","Essa porcaria já tem 4 dias que baixei e nunca consegui entra pede meus dados eu colo e depois manda tentar amanhã fica assim o dia todos ????????????",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5784264598","https://appfollow.io/app/732578/review/215009082","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009082"
"2020-04-09 04:33:58","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Hedine","5","Muito bom!","Rápido, fácil e só tive dificuldades pra incluir a minha conta bancária. Uma mensagem dizia que ainda não tinham a lista dos bancos...aí pedi pra abrir uma conta digital. No mais, deu tudo certo!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5784218462","https://appfollow.io/app/732578/review/215009081","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009081"
"2020-04-09 04:31:05","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","123tente","1","Ajuda","O meu não saiu da primeira etapa so coloquei meu nome , da mãe e o cpf e pedi para voltar depois.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5784209475","https://appfollow.io/app/732578/review/215009080","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009080"
"2020-04-09 03:17:13","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Raihoxx","1","Deus tá vendo","Você baixar sem necessidade alguma.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783966651","https://appfollow.io/app/732578/review/215009079","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009079"
"2020-04-09 03:13:56","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","du123482838","1","Não gostei","Não recebo o SMS já tem 3 dias, muito descaso! Como é que faço?...",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783955207","https://appfollow.io/app/732578/review/215009078","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009078"
"2020-04-09 02:19:09","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Joap549","1","Estou com medo de ser fake","Cadastrei e pediu para voltar daqui a quinze dias,porém quando clico na opção “acompanhar cadastro diz que não existe!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783758736","https://appfollow.io/app/732578/review/215009077","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009077"
"2020-04-09 02:18:21","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","bela ;","2","Não consigo solicitar meu benefício","Estou desde aa parte da manhã tentando solicitar meu benefício, eu preencho tudo e quando clico em “concluir sua solicitação” aparece uma mensagem dizendo “erro de serviço” e não sei o que fazer",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783755882","https://appfollow.io/app/732578/review/215009076","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009076"
"2020-04-09 02:00:43","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Mabaoli","1","Não aparece a opção de colocar número de celular, já seriam fraude?","Após digitar meus dados, não aparece a opção de colocar o número de celular, sendo assim, já concluindo, e quando vou olhar o andamento da solicitação, aparece que o cpf não foi inscrito",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783690278","https://appfollow.io/app/732578/review/215009075","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009075"
"2020-04-09 01:47:14","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","auatf","2","Não chega o cód de verificação","Já coloquei o meu número centenas de vezes e pede o código que deveria chegar por SMS e não chega",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783639441","https://appfollow.io/app/732578/review/215009074","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009074"
"2020-04-09 01:25:43","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","tak 2910","5","Ótimo","Nossa, as pessoas nunca estão satisfeita sempre vem reclamar, o aplicativo é ótimo, esquerdistas não deveria receber né",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783560014","https://appfollow.io/app/732578/review/215009073","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009073"
"2020-04-09 01:09:58","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","alguém ?","1","Tratar não trava mais até agr não consegui finalizar meu cadastro","Só eu que não estou conseguindo finalizar o candastro ? Garrou em uma página e não sai mais , não  prossegue , tentar amanhã , tentar daqui 5 dias ....
Alguém que possa da um retorno ?",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783503185","https://appfollow.io/app/732578/review/215009072","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009072"
"2020-04-09 00:44:04","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","JP araujo","4","Editar","Tá faltando a opção pra editar as informações!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783409837","https://appfollow.io/app/732578/review/215009071","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009071"
"2020-04-09 00:10:24","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Rhuan44","4","Erro ajuda por favor!!","Antes de finalizar a minha conta poupança, pede todos os dados da conta até aí certo, mais na hora de identificar qual tipo de conta poupança não consigo!! Pede para identificar mais no rótulo só tem um tipo que estas escrito”poupança” não consigo resolver este problema!! Podem me ajudar?!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783289493","https://appfollow.io/app/732578/review/215009070","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009070"
"2020-04-09 00:05:44","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","gabriel petillo","3","Não chega o SMS com o código para verificar se foi aprovado ou recusado","Não chega o SMS com o código e não tem a opção de pedir outro código. Por favor corrigir esse erro, preciso ver como está minha situação.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783273103","https://appfollow.io/app/732578/review/215009069","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009069"
"2020-04-08 23:53:20","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","silvalow","2","Não estou conseguindo fazer o cadastro","Eu forneço o nome, cpf, data de nascimento e o nome da mãe, mas só vai até aí. O aplicativo me informa que a minha solicitação vai ser analisada e que eu volte depois de 5 dias para ver se foi aprovado. Mas no aplicativo estou vendo que pede mais informações. De telefone e outros... mas porque não está pedindo isso no meu celular???",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783230265","https://appfollow.io/app/732578/review/215009043","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009043"
"2020-04-08 23:51:04","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Jô Mary","2","Código de SMS não chega!","Diz que o código foi enviado. Mas não chega! Como vou acompanhar o resultado o cadastro? Complicado!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783222502","https://appfollow.io/app/732578/review/215009042","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009042"
"2020-04-08 23:45:19","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Mayk João ⚓️","5","Ótimo","Aplicativo simples, intuitivo e bastante prático. Não trava e nem trás informações errôneas (dados pessoais).",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783203026","https://appfollow.io/app/732578/review/215009041","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009041"
"2020-04-08 23:42:31","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Abdallah Vitor","5","Haha","Quem não gosta do Bolsonaro não pode baixar esse App!",,,,,,,,,"2","1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783193679","https://appfollow.io/app/732578/review/215009040","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009040"
"2020-04-08 23:41:24","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","Vilson D. Geier","5","Reinstalei o App","Reinstalei o aplicativo é funcionou tudo certo",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783189831","https://appfollow.io/app/732578/review/215009039","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009039"
"2020-04-08 23:29:25","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","MVCGTA","4","Bom","Tinha que ter a opção de alterar dados.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5783149901","https://appfollow.io/app/732578/review/215009038","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009038"
"2020-04-08 22:37:16","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","gsgehe","1","????","Não chega nem se quer na parte do número.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5782976924","https://appfollow.io/app/732578/review/215009037","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009037"
"2020-04-08 22:35:31","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","tycdrtun","5","Bom","Simples e fácil :)",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5782971472","https://appfollow.io/app/732578/review/215009036","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009036"
"2020-04-08 22:21:48","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","vini01001","4",".","minha situação ainda está em análise, que demora pra aprovarem isso",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5782927616","https://appfollow.io/app/732578/review/215009035","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009035"
"2020-04-08 22:09:33","1506494331","CAIXA | Auxílio Emergencial","br","1.0.1","djdkdojw","1","Não funciona, concertem!","Eu coloco todos os meus dados e fala que não consta na receita federal",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1506494331/activity/ios/ratingsResponses?reviewId=5782888610","https://appfollow.io/app/732578/review/215009034","https://watch.appfollow.io/apps/untitled-collection/reviews/328502?review_id=215009034"
